date,temp_max,precipitation,weather,wind,temp_min
2019-02-06,71.0,72.0,pc,1.0,71.0
2009-09-03,81.0,71.0,pc,10.0,81.0
2020-12-03,70.0,70.0,switch,0.0,70.0
2017-07-07,64.0,66.0,playstation-4,2.0,64.0
2019-01-18,79.0,74.5,playstation-4,4.5,79.0
2017-08-29,68.5,65.5,pc,3.0,68.5
2006-04-25,75.0,85.0,playstation-2,10.0,75.0
2021-09-23,75.0,79.0,switch,4.0,75.0
2011-08-29,54.0,74.0,pc,20.0,54.0
2015-05-11,73.0,67.7,pc,5.299999999999997,73.0
2010-11-04,50.0,50.0,xbox-360,0.0,50.0
2018-07-17,56.0,58.5,playstation-4,2.5,56.0
2018-02-08,75.0,62.5,pc,12.5,75.0
2009-01-27,65.0,62.0,xbox-360,3.0,65.0
2010-04-21,72.0,98.0,xbox-360,26.0,72.0
2016-03-15,57.0,64.0,playstation-4,7.0,57.0
2020-03-06,72.0,67.5,switch,4.5,72.0
2008-10-15,75.0,64.5,xbox-360,10.5,75.0
2017-08-15,65.0,60.0,pc,5.0,65.0
2011-08-16,70.0,57.0,pc,13.0,70.0
2002-11-01,89.0,89.0,pc,0.0,89.0
2002-01-28,70.0,61.0,playstation-2,9.0,70.0
2018-05-29,35.5,44.5,playstation-4,9.0,35.5
2003-12-10,81.0,61.0,pc,20.0,81.0
2017-05-16,55.0,68.0,playstation-4,13.0,55.0
2006-09-06,77.0,71.0,pc,6.0,77.0
2012-02-16,83.0,81.0,pc,2.0,83.0
2012-02-22,74.5,71.5,xbox-360,3.0,74.5
2021-06-22,63.5,72.0,pc,8.5,63.5
2016-03-11,38.0,42.5,pc,4.5,38.0
2010-07-27,75.0,69.0,xbox-360,6.0,75.0
2004-04-05,64.0,67.5,playstation-2,3.5,64.0
2004-06-17,55.0,69.0,pc,14.0,55.0
2011-06-14,70.0,82.0,xbox-360,12.0,70.0
2013-03-20,55.0,46.0,xbox-360,9.0,55.0
2010-07-19,77.0,82.0,pc,5.0,77.0
2016-04-26,79.0,79.0,playstation-4,0.0,79.0
2003-07-30,66.0,84.0,playstation-2,18.0,66.0
2013-02-12,48.0,39.0,xbox-360,9.0,48.0
2021-08-24,68.0,58.5,pc,9.5,68.0
2018-08-21,61.5,39.0,switch,22.5,61.5
2007-07-16,74.0,71.5,xbox-360,2.5,74.0
2001-03-12,71.5,69.5,playstation-2,2.0,71.5
2000-03-31,86.0,75.0,pc,11.0,86.0
2008-06-23,50.67,51.7,xbox-360,1.0300000000000011,50.67
2003-08-19,62.0,70.0,playstation-2,8.0,62.0
2010-06-01,67.5,73.5,pc,6.0,67.5
2014-05-21,73.0,71.0,pc,2.0,73.0
2002-07-04,82.0,58.0,pc,24.0,82.0
2000-09-30,48.0,52.0,pc,4.0,48.0
2019-05-21,66.0,63.0,pc,3.0,66.0
2000-12-06,85.0,81.0,pc,4.0,85.0
2016-02-02,76.0,72.0,pc,4.0,76.0
2020-10-20,77.5,64.5,pc,13.0,77.5
2018-11-16,82.0,66.0,pc,16.0,82.0
2003-03-24,80.0,79.0,playstation-2,1.0,80.0
2005-11-16,72.0,72.0,xbox-360,0.0,72.0
2004-08-31,73.0,69.0,pc,4.0,73.0
2016-07-12,76.5,73.0,pc,3.5,76.5
2019-08-13,74.0,70.0,playstation-4,4.0,74.0
2019-08-27,64.0,58.0,pc,6.0,64.0
2018-07-10,57.0,50.0,playstation-4,7.0,57.0
2013-09-20,77.0,76.0,pc,1.0,77.0
2013-02-04,75.0,67.0,pc,8.0,75.0
2013-05-15,75.5,73.0,pc,2.5,75.5
2014-05-29,70.0,65.0,pc,5.0,70.0
2011-04-08,79.5,67.0,pc,12.5,79.5
2018-03-01,73.0,71.0,pc,2.0,73.0
2019-02-28,83.5,65.5,switch,18.0,83.5
2019-02-04,88.0,64.5,pc,23.5,88.0
2017-07-19,71.0,70.0,pc,1.0,71.0
2020-10-16,66.0,76.0,pc,10.0,66.0
2009-01-20,71.0,82.0,playstation-2,11.0,71.0
2020-01-30,36.0,39.0,switch,3.0,36.0
2019-04-18,62.0,44.5,playstation-4,17.5,62.0
2010-10-19,63.5,45.5,xbox-360,18.0,63.5
2014-09-16,80.0,37.0,pc,43.0,80.0
2019-02-12,76.5,64.5,pc,12.0,76.5
2004-09-13,77.0,77.0,pc,0.0,77.0
2005-04-25,71.33,73.7,playstation-2,2.3700000000000045,71.33
2006-04-22,88.0,76.0,pc,12.0,88.0
2018-09-25,79.0,67.0,switch,12.0,79.0
2019-12-03,80.0,79.5,playstation-4,0.5,80.0
2018-09-27,76.33,73.7,switch,2.6299999999999955,76.33
2015-09-30,53.5,56.0,pc,2.5,53.5
2013-09-24,65.0,74.0,xbox-360,9.0,65.0
2001-03-23,74.5,74.5,playstation-2,0.0,74.5
2007-01-09,66.0,63.0,playstation-2,3.0,66.0
2007-01-12,65.0,68.0,pc,3.0,65.0
2002-11-11,74.0,76.0,pc,2.0,74.0
2020-09-01,57.5,56.7,pc,0.7999999999999972,57.5
2018-03-23,65.0,79.0,pc,14.0,65.0
2017-11-16,73.0,75.0,playstation-4,2.0,73.0
2015-04-21,67.0,55.0,pc,12.0,67.0
2012-10-30,82.0,66.0,xbox-360,16.0,82.0
2018-10-02,84.5,63.0,pc,21.5,84.5
2017-10-27,82.5,70.0,pc,12.5,82.5
2018-03-13,83.0,76.0,playstation-4,7.0,83.0
2018-03-20,71.0,66.0,playstation-4,5.0,71.0
2015-03-09,72.67,73.7,pc,1.0300000000000011,72.67
2015-10-23,75.0,66.5,playstation-4,8.5,75.0
2021-08-12,69.0,70.0,pc,1.0,69.0
2011-11-15,80.0,74.7,xbox-360,5.299999999999997,80.0
2021-05-13,73.5,64.0,pc,9.5,73.5
2016-03-08,84.5,64.5,playstation-4,20.0,84.5
2006-12-13,79.0,74.0,xbox-360,5.0,79.0
2019-03-08,86.0,84.0,switch,2.0,86.0
2014-12-19,74.0,74.5,pc,0.5,74.0
2019-05-29,76.0,59.5,pc,16.5,76.0
2007-11-28,55.0,50.0,xbox-360,5.0,55.0
2014-05-30,86.0,74.0,pc,12.0,86.0
2018-10-02,90.0,89.0,playstation-4,1.0,90.0
2001-07-09,67.0,74.5,pc,7.5,67.0
2018-12-04,81.0,73.0,playstation-4,8.0,81.0
2021-04-22,78.5,78.5,switch,0.0,78.5
2019-05-21,78.0,71.0,switch,7.0,78.0
2019-10-29,79.5,81.0,switch,1.5,79.5
2021-01-26,79.67,78.3,playstation-4,1.3700000000000045,79.67
2004-10-17,54.0,30.0,pc,24.0,54.0
2003-03-25,64.0,66.0,playstation-2,2.0,64.0
2016-01-19,58.0,61.0,playstation-4,3.0,58.0
2019-10-17,80.0,80.0,pc,0.0,80.0
2012-05-02,76.0,75.5,xbox-360,0.5,76.0
2021-08-11,77.0,64.5,pc,12.5,77.0
2020-09-15,73.0,82.0,pc,9.0,73.0
2017-05-09,70.5,73.5,playstation-4,3.0,70.5
2015-04-24,61.0,55.0,playstation-4,6.0,61.0
2021-10-07,77.5,56.0,pc,21.5,77.5
2015-08-25,59.5,55.5,playstation-4,4.0,59.5
2011-03-28,71.0,58.0,pc,13.0,71.0
2011-06-29,66.0,50.0,xbox-360,16.0,66.0
2004-12-10,74.0,66.0,pc,8.0,74.0
2018-08-28,73.0,69.5,pc,3.5,73.0
2021-03-26,37.0,57.0,pc,20.0,37.0
2001-06-21,88.0,88.0,pc,0.0,88.0
2010-10-26,56.0,77.0,xbox-360,21.0,56.0
2001-10-22,71.0,74.0,pc,3.0,71.0
2016-03-31,77.0,37.0,pc,40.0,77.0
2009-11-03,76.0,60.5,xbox-360,15.5,76.0
2014-02-18,73.0,81.0,pc,8.0,73.0
2006-08-01,59.0,69.5,playstation-2,10.5,59.0
2020-08-12,69.5,82.0,switch,12.5,69.5
2002-04-30,73.0,73.0,pc,0.0,73.0
2006-08-25,65.0,74.0,pc,9.0,65.0
2018-09-13,87.33,82.3,switch,5.030000000000001,87.33
2009-08-25,91.33,87.0,xbox-360,4.329999999999998,91.33
2014-04-22,71.0,80.0,xbox-360,9.0,71.0
2014-04-01,60.0,62.0,pc,2.0,60.0
2017-08-08,73.0,63.0,pc,10.0,73.0
2017-09-26,69.0,63.0,pc,6.0,69.0
2016-10-18,73.0,84.0,playstation-4,11.0,73.0
2017-11-21,71.0,73.0,pc,2.0,71.0
2018-01-22,77.0,69.0,pc,8.0,77.0
2016-08-02,72.0,64.5,pc,7.5,72.0
2017-08-08,79.0,72.0,pc,7.0,79.0
2016-12-13,71.0,67.0,pc,4.0,71.0
2016-10-25,73.33,71.3,playstation-4,2.030000000000001,73.33
2004-12-07,48.0,79.0,playstation-2,31.0,48.0
2017-03-24,77.0,80.5,pc,3.5,77.0
2018-08-28,82.0,83.0,playstation-4,1.0,82.0
2000-11-29,70.0,77.0,pc,7.0,70.0
2014-05-15,85.0,79.0,pc,6.0,85.0
2009-03-23,75.0,71.0,pc,4.0,75.0
2003-09-04,79.0,78.0,pc,1.0,79.0
2016-05-03,68.0,68.0,playstation-4,0.0,68.0
2003-02-02,84.0,77.0,pc,7.0,84.0
2016-10-21,87.5,73.5,pc,14.0,87.5
2007-03-08,77.0,85.0,pc,8.0,77.0
2005-10-24,80.0,83.0,playstation-2,3.0,80.0
2013-11-12,81.25,62.3,playstation-4,18.950000000000003,81.25
2005-11-21,77.0,77.0,pc,0.0,77.0
2015-03-17,71.67,48.7,playstation-4,22.97,71.67
2012-06-26,72.0,55.0,xbox-360,17.0,72.0
2011-12-13,84.5,74.0,pc,10.5,84.5
2009-06-25,69.0,61.0,pc,8.0,69.0
2000-10-15,65.0,65.0,pc,0.0,65.0
2007-01-30,73.0,77.0,xbox-360,4.0,73.0
2017-08-31,76.5,74.0,pc,2.5,76.5
2009-05-12,75.0,79.0,xbox-360,4.0,75.0
2018-02-16,90.0,87.0,switch,3.0,90.0
2010-01-05,87.4,82.0,xbox-360,5.400000000000006,87.4
2002-10-21,61.0,70.0,pc,9.0,61.0
2005-08-23,48.0,83.0,playstation-2,35.0,48.0
2017-03-30,70.5,69.5,pc,1.0,70.5
2010-04-15,70.0,72.0,pc,2.0,70.0
2018-02-16,91.5,87.0,switch,4.5,91.5
2007-10-30,64.5,83.0,xbox-360,18.5,64.5
2019-05-21,89.5,83.0,pc,6.5,89.5
2008-07-08,59.0,61.0,xbox-360,2.0,59.0
2011-10-19,76.5,79.0,xbox-360,2.5,76.5
2020-04-07,71.0,47.0,playstation-4,24.0,71.0
2020-07-16,70.0,72.0,pc,2.0,70.0
2020-06-11,73.0,75.5,playstation-4,2.5,73.0
2019-07-22,72.67,79.0,pc,6.329999999999998,72.67
2015-08-04,60.0,61.5,pc,1.5,60.0
2021-09-03,67.0,67.0,playstation-4,0.0,67.0
2012-02-28,73.0,82.0,xbox-360,9.0,73.0
2007-08-21,95.33,88.3,xbox-360,7.030000000000001,95.33
2014-03-25,82.0,86.5,xbox-360,4.5,82.0
2010-08-31,82.0,86.0,xbox-360,4.0,82.0
2020-05-29,82.67,82.0,switch,0.6700000000000017,82.67
2021-05-25,64.0,68.0,playstation-4,4.0,64.0
2020-03-26,74.0,76.0,pc,2.0,74.0
2008-08-13,85.5,75.0,pc,10.5,85.5
2005-10-04,75.0,72.0,pc,3.0,75.0
2006-02-28,78.0,82.5,playstation-2,4.5,78.0
2019-11-21,74.0,71.0,pc,3.0,74.0
2018-10-18,73.0,75.0,switch,2.0,73.0
2017-11-28,58.5,37.0,pc,21.5,58.5
2021-03-25,58.0,58.0,pc,0.0,58.0
2014-07-04,68.67,66.3,pc,2.3700000000000045,68.67
2007-11-12,61.0,54.0,xbox-360,7.0,61.0
2012-04-03,66.5,68.5,pc,2.0,66.5
2000-11-25,55.0,48.0,pc,7.0,55.0
2018-02-27,76.0,72.0,playstation-4,4.0,76.0
2019-02-07,86.0,85.0,switch,1.0,86.0
2007-09-18,71.0,75.0,xbox-360,4.0,71.0
2019-07-11,77.5,75.0,pc,2.5,77.5
2018-03-08,79.0,75.5,switch,3.5,79.0
2018-09-18,62.0,50.0,playstation-4,12.0,62.0
2008-10-13,65.0,74.5,xbox-360,9.5,65.0
2007-02-22,55.0,55.0,pc,0.0,55.0
2003-05-12,74.0,78.0,pc,4.0,74.0
2009-06-25,64.67,58.3,pc,6.3700000000000045,64.67
1998-10-31,72.0,71.0,pc,1.0,72.0
2015-09-22,74.0,65.5,pc,8.5,74.0
2015-11-24,87.0,88.0,playstation-4,1.0,87.0
2018-05-24,79.5,78.5,switch,1.0,79.5
2011-01-13,79.0,77.0,pc,2.0,79.0
2020-07-10,81.0,81.5,switch,0.5,81.0
2003-11-10,56.5,65.0,playstation-2,8.5,56.5
2021-02-04,70.5,73.0,switch,2.5,70.5
2010-05-25,81.5,82.0,xbox-360,0.5,81.5
2021-03-11,55.0,55.0,switch,0.0,55.0
2017-09-26,66.0,72.0,playstation-4,6.0,66.0
2008-01-16,54.0,60.0,xbox-360,6.0,54.0
2018-12-13,72.0,78.0,pc,6.0,72.0
2020-01-30,62.5,62.5,pc,0.0,62.5
2009-10-20,83.5,79.5,xbox-360,4.0,83.5
2006-08-29,34.0,21.0,xbox-360,13.0,34.0
2012-10-16,80.5,74.5,xbox-360,6.0,80.5
2012-11-20,82.5,77.0,xbox-360,5.5,82.5
2021-01-29,76.0,76.0,playstation-4,0.0,76.0
2013-01-15,73.5,61.5,pc,12.0,73.5
2010-02-25,85.33,73.7,pc,11.629999999999995,85.33
2008-08-06,92.0,83.0,xbox-360,9.0,92.0
2021-08-11,70.0,52.0,pc,18.0,70.0
2021-02-26,76.0,80.0,switch,4.0,76.0
2016-08-16,71.0,70.0,playstation-4,1.0,71.0
2020-09-10,72.0,44.0,pc,28.0,72.0
2016-06-22,54.0,70.0,pc,16.0,54.0
2021-02-25,71.0,73.0,pc,2.0,71.0
2020-06-25,73.5,79.0,switch,5.5,73.5
2000-06-21,76.0,67.0,pc,9.0,76.0
2014-04-07,75.5,74.0,pc,1.5,75.5
2003-11-17,79.5,78.5,pc,1.0,79.5
2013-09-03,84.67,84.7,pc,0.030000000000001137,84.67
2011-05-09,69.0,59.0,pc,10.0,69.0
2019-11-19,68.0,66.0,switch,2.0,68.0
2018-03-01,75.33,58.0,playstation-4,17.33,75.33
2008-12-05,68.0,67.0,pc,1.0,68.0
2011-02-22,83.0,76.7,xbox-360,6.299999999999997,83.0
2014-04-17,72.0,76.0,pc,4.0,72.0
2019-10-08,70.0,60.0,switch,10.0,70.0
2007-02-27,55.0,59.0,xbox-360,4.0,55.0
2004-07-25,72.0,79.0,playstation-2,7.0,72.0
2018-04-12,72.0,52.0,switch,20.0,72.0
2018-03-16,79.67,72.7,playstation-4,6.969999999999999,79.67
2005-09-13,89.5,87.0,playstation-2,2.5,89.5
2019-01-10,73.0,49.0,switch,24.0,73.0
2007-03-06,76.0,79.5,playstation-2,3.5,76.0
2021-07-30,86.0,62.0,switch,24.0,86.0
2017-03-29,52.0,45.0,playstation-4,7.0,52.0
2008-09-25,69.0,69.0,playstation-2,0.0,69.0
2014-10-31,62.0,64.0,pc,2.0,62.0
2011-04-29,77.0,71.5,pc,5.5,77.0
2018-03-07,81.0,67.0,pc,14.0,81.0
2007-10-02,70.0,80.0,playstation-2,10.0,70.0
2003-03-26,61.0,68.0,pc,7.0,61.0
2001-05-25,58.0,63.0,playstation-2,5.0,58.0
2021-08-10,73.0,73.0,switch,0.0,73.0
2006-09-19,48.0,59.0,xbox-360,11.0,48.0
2019-06-13,85.0,81.0,switch,4.0,85.0
2007-09-25,56.0,63.5,pc,7.5,56.0
2018-10-29,65.0,69.0,pc,4.0,65.0
2005-11-17,87.5,83.5,xbox-360,4.0,87.5
2010-10-19,55.0,60.0,xbox-360,5.0,55.0
2020-10-15,75.5,67.5,playstation-4,8.0,75.5
2014-11-03,80.5,52.5,playstation-4,28.0,80.5
2004-03-23,65.0,85.0,pc,20.0,65.0
2018-10-12,83.0,40.0,playstation-4,43.0,83.0
2011-05-03,79.0,53.0,xbox-360,26.0,79.0
2011-02-01,78.0,66.0,xbox-360,12.0,78.0
2016-11-04,75.0,40.0,playstation-4,35.0,75.0
2013-11-05,70.67,25.7,xbox-360,44.97,70.67
2020-03-31,71.0,73.0,playstation-4,2.0,71.0
2004-11-16,75.0,77.0,playstation-2,2.0,75.0
2013-08-27,70.0,57.0,xbox-360,13.0,70.0
2020-03-10,79.5,37.5,pc,42.0,79.5
2007-06-07,71.0,69.0,xbox-360,2.0,71.0
2013-05-22,74.0,80.5,xbox-360,6.5,74.0
2011-07-19,47.0,57.0,xbox-360,10.0,47.0
2018-04-10,73.0,20.0,playstation-4,53.0,73.0
2021-02-17,78.5,78.5,switch,0.0,78.5
2009-06-30,77.0,76.0,xbox-360,1.0,77.0
2018-09-18,75.0,71.0,switch,4.0,75.0
2001-12-16,82.0,87.0,pc,5.0,82.0
2019-03-14,81.0,82.0,switch,1.0,81.0
2012-03-27,65.0,53.0,xbox-360,12.0,65.0
2019-10-08,68.0,74.0,switch,6.0,68.0
2005-09-27,78.0,83.0,playstation-2,5.0,78.0
2007-06-27,79.0,85.0,xbox-360,6.0,79.0
2018-11-06,49.0,40.0,switch,9.0,49.0
2015-05-21,54.0,44.0,pc,10.0,54.0
2001-01-15,54.0,72.0,pc,18.0,54.0
2000-12-14,48.0,71.0,pc,23.0,48.0
2006-06-06,64.33,64.3,playstation-2,0.030000000000001137,64.33
2010-07-29,79.0,58.0,pc,21.0,79.0
2011-08-23,70.0,50.0,xbox-360,20.0,70.0
2020-10-27,75.5,72.0,switch,3.5,75.5
2021-09-23,83.5,78.0,playstation-4,5.5,83.5
2018-04-18,54.0,54.0,switch,0.0,54.0
2004-11-16,57.0,52.0,playstation-2,5.0,57.0
2002-09-23,65.0,76.0,pc,11.0,65.0
2009-10-12,54.0,67.0,xbox-360,13.0,54.0
2013-10-25,73.0,77.0,xbox-360,4.0,73.0
2017-08-08,75.67,76.3,pc,0.6299999999999955,75.67
2019-10-24,77.0,83.0,switch,6.0,77.0
2016-03-22,57.0,51.0,playstation-4,6.0,57.0
2017-06-20,88.0,79.0,switch,9.0,88.0
2019-09-03,80.5,82.0,playstation-4,1.5,80.5
2016-08-30,67.0,67.0,pc,0.0,67.0
2003-05-28,79.0,75.0,playstation-2,4.0,79.0
2005-12-08,69.0,69.0,pc,0.0,69.0
2012-11-06,78.0,84.0,pc,6.0,78.0
2018-07-30,72.0,65.0,pc,7.0,72.0
2000-11-14,80.0,67.0,pc,13.0,80.0
2018-10-11,83.25,82.0,switch,1.25,83.25
2020-11-05,82.5,71.5,switch,11.0,82.5
2021-06-10,90.0,75.0,pc,15.0,90.0
2019-09-03,80.5,83.8,pc,3.299999999999997,80.5
2010-02-03,79.0,79.0,xbox-360,0.0,79.0
2016-07-19,80.5,38.5,pc,42.0,80.5
2018-11-13,62.0,64.0,playstation-4,2.0,62.0
2004-11-17,48.0,81.0,playstation-2,33.0,48.0
2012-01-11,65.0,65.0,pc,0.0,65.0
2019-02-19,64.0,51.0,playstation-4,13.0,64.0
2005-11-30,62.0,64.0,pc,2.0,62.0
2007-02-14,57.0,79.0,playstation-2,22.0,57.0
1996-09-30,80.0,83.0,pc,3.0,80.0
2011-10-20,61.0,56.0,pc,5.0,61.0
2011-02-22,70.0,77.0,pc,7.0,70.0
2015-03-10,85.0,88.0,pc,3.0,85.0
2015-09-24,79.0,77.0,pc,2.0,79.0
2015-01-20,70.0,70.0,playstation-4,0.0,70.0
2003-11-04,86.0,78.0,pc,8.0,86.0
2006-07-24,67.0,69.0,pc,2.0,67.0
2010-07-27,41.5,29.0,xbox-360,12.5,41.5
2021-03-25,71.0,71.0,switch,0.0,71.0
2000-07-11,77.0,74.0,pc,3.0,77.0
2007-10-23,62.0,74.7,xbox-360,12.700000000000003,62.0
2016-10-26,58.0,30.0,pc,28.0,58.0
2014-03-20,72.0,77.0,pc,5.0,72.0
2020-10-27,63.33,63.7,playstation-4,0.37000000000000455,63.33
2016-02-02,67.5,70.5,pc,3.0,67.5
2005-10-11,49.0,80.0,playstation-2,31.0,49.0
2016-05-03,36.0,45.0,playstation-4,9.0,36.0
2001-11-24,55.0,70.0,pc,15.0,55.0
2009-04-14,73.0,74.0,pc,1.0,73.0
2005-03-15,67.0,78.0,playstation-2,11.0,67.0
2013-01-30,72.0,74.0,pc,2.0,72.0
2005-05-11,73.0,84.0,playstation-2,11.0,73.0
2003-04-22,86.0,74.5,playstation-2,11.5,86.0
2020-12-15,71.0,61.0,switch,10.0,71.0
2012-09-24,66.0,67.0,pc,1.0,66.0
2005-11-21,54.0,70.0,playstation-2,16.0,54.0
2001-07-29,71.0,71.0,pc,0.0,71.0
2001-11-12,74.0,76.0,pc,2.0,74.0
2002-10-25,69.0,66.0,pc,3.0,69.0
2007-08-22,62.0,32.0,pc,30.0,62.0
2008-03-24,77.0,81.0,pc,4.0,77.0
1996-11-22,90.0,87.0,pc,3.0,90.0
2020-06-05,82.0,87.0,pc,5.0,82.0
2008-10-28,78.0,71.7,pc,6.299999999999997,78.0
2001-09-20,73.67,75.7,pc,2.030000000000001,73.67
2009-03-12,64.0,68.0,pc,4.0,64.0
2006-02-07,71.0,87.0,pc,16.0,71.0
2018-05-08,66.0,60.5,pc,5.5,66.0
2009-04-07,70.0,71.0,pc,1.0,70.0
2017-06-06,71.0,63.0,pc,8.0,71.0
2005-11-16,79.5,79.5,xbox-360,0.0,79.5
2017-09-28,71.0,64.0,switch,7.0,71.0
2020-08-27,74.5,66.0,playstation-4,8.5,74.5
2013-11-15,60.5,70.0,pc,9.5,60.5
2015-04-21,72.0,55.0,pc,17.0,72.0
2020-03-26,77.5,61.5,playstation-4,16.0,77.5
2020-10-28,72.0,48.0,switch,24.0,72.0
2001-05-21,67.0,44.5,playstation-2,22.5,67.0
2020-02-17,64.0,59.0,pc,5.0,64.0
2018-08-14,77.5,72.5,switch,5.0,77.5
2005-04-27,73.0,73.0,pc,0.0,73.0
2000-11-08,81.0,84.0,pc,3.0,81.0
2021-04-08,71.67,61.7,pc,9.969999999999999,71.67
2010-07-06,70.0,60.0,xbox-360,10.0,70.0
2014-08-19,67.0,67.0,playstation-4,0.0,67.0
2012-08-21,80.67,70.3,pc,10.370000000000005,80.67
2015-07-24,65.0,76.0,pc,11.0,65.0
2017-06-30,78.0,84.0,playstation-4,6.0,78.0
2011-01-28,55.0,61.0,pc,6.0,55.0
2008-10-07,66.5,65.0,playstation-2,1.5,66.5
2010-11-16,57.0,57.5,xbox-360,0.5,57.0
2020-07-22,82.5,77.5,playstation-4,5.0,82.5
2020-03-27,78.5,71.0,playstation-4,7.5,78.5
2019-05-29,73.0,79.0,playstation-4,6.0,73.0
2010-12-04,68.0,50.0,pc,18.0,68.0
2020-07-10,54.0,54.0,switch,0.0,54.0
2004-03-30,75.0,81.0,playstation-2,6.0,75.0
2011-09-07,72.0,72.0,xbox-360,0.0,72.0
2004-07-21,62.0,80.0,playstation-2,18.0,62.0
2018-04-03,49.0,21.0,playstation-4,28.0,49.0
2015-08-25,74.0,71.0,pc,3.0,74.0
2020-07-09,81.0,74.0,playstation-4,7.0,81.0
2018-02-13,72.5,67.5,playstation-4,5.0,72.5
2020-10-16,81.5,80.0,pc,1.5,81.5
2009-04-24,69.0,77.0,pc,8.0,69.0
2016-02-02,85.0,66.0,playstation-4,19.0,85.0
2019-09-18,75.0,77.0,pc,2.0,75.0
2016-11-29,37.0,66.0,playstation-4,29.0,37.0
2019-05-28,79.0,75.0,switch,4.0,79.0
2003-12-04,78.0,82.0,playstation-2,4.0,78.0
2020-09-18,63.25,50.7,pc,12.549999999999997,63.25
2017-09-29,86.67,83.3,pc,3.3700000000000045,86.67
2021-01-28,73.0,70.0,pc,3.0,73.0
2003-10-21,61.0,67.0,pc,6.0,61.0
2021-02-23,78.0,76.0,pc,2.0,78.0
2021-01-26,80.5,71.0,switch,9.5,80.5
2017-10-10,71.0,69.0,playstation-4,2.0,71.0
2019-04-25,81.0,82.0,switch,1.0,81.0
2004-12-07,56.0,70.0,pc,14.0,56.0
2019-08-15,70.0,78.0,pc,8.0,70.0
2020-12-10,71.5,54.0,pc,17.5,71.5
2003-09-23,82.0,83.0,playstation-2,1.0,82.0
2013-07-03,39.5,41.5,pc,2.0,39.5
2021-06-04,66.0,66.0,switch,0.0,66.0
2017-01-31,65.0,65.0,playstation-4,0.0,65.0
2014-09-23,77.0,72.0,playstation-4,5.0,77.0
2005-09-22,48.0,48.0,playstation-2,0.0,48.0
2004-08-03,87.0,77.0,pc,10.0,87.0
2020-03-20,75.5,76.0,switch,0.5,75.5
2021-03-18,77.0,63.5,pc,13.5,77.0
2004-06-21,51.0,47.0,playstation-2,4.0,51.0
2009-05-22,37.67,42.0,pc,4.329999999999998,37.67
2010-11-04,82.0,80.0,xbox-360,2.0,82.0
2006-09-26,73.0,78.0,playstation-2,5.0,73.0
2017-09-26,80.5,74.0,playstation-4,6.5,80.5
2007-09-25,70.0,70.0,playstation-2,0.0,70.0
2016-02-18,81.0,86.5,pc,5.5,81.0
2020-06-16,66.0,66.0,switch,0.0,66.0
2020-06-16,75.0,57.5,switch,17.5,75.0
2015-12-03,80.0,78.5,pc,1.5,80.0
2001-10-09,88.0,78.0,pc,10.0,88.0
2001-05-28,80.0,80.0,playstation-2,0.0,80.0
2019-10-24,72.0,67.5,playstation-4,4.5,72.0
2003-02-17,87.0,86.0,playstation-2,1.0,87.0
2014-03-11,91.0,77.3,xbox-360,13.700000000000003,91.0
2015-04-01,79.0,74.0,pc,5.0,79.0
2016-10-25,71.0,74.0,playstation-4,3.0,71.0
2016-04-11,88.33,87.3,pc,1.0300000000000011,88.33
2017-03-28,82.0,83.5,pc,1.5,82.0
2010-01-19,58.33,55.7,xbox-360,2.6299999999999955,58.33
2016-10-25,77.0,77.0,pc,0.0,77.0
2006-08-14,71.0,72.0,pc,1.0,71.0
2020-08-13,70.0,70.0,switch,0.0,70.0
2018-01-18,84.5,79.0,switch,5.5,84.5
2010-09-23,82.67,78.3,pc,4.3700000000000045,82.67
2016-11-22,79.33,78.3,playstation-4,1.0300000000000011,79.33
2013-01-14,55.0,68.0,pc,13.0,55.0
2010-11-08,36.0,63.0,pc,27.0,36.0
2013-03-13,81.0,70.0,xbox-360,11.0,81.0
2000-12-15,73.0,74.5,pc,1.5,73.0
2017-07-17,78.5,78.0,pc,0.5,78.5
2005-07-14,84.0,77.0,pc,7.0,84.0
2001-08-27,78.5,77.0,playstation-2,1.5,78.5
2009-06-17,82.0,88.0,pc,6.0,82.0
2007-05-24,57.0,74.0,playstation-2,17.0,57.0
2016-03-21,85.0,76.0,pc,9.0,85.0
2017-07-13,69.0,67.0,switch,2.0,69.0
2014-04-29,48.0,47.0,playstation-4,1.0,48.0
2011-09-05,75.5,67.5,pc,8.0,75.5
2004-03-18,62.5,65.0,pc,2.5,62.5
2016-12-06,73.0,44.5,pc,28.5,73.0
2016-09-13,71.0,69.0,playstation-4,2.0,71.0
2014-12-04,70.0,64.0,pc,6.0,70.0
2013-02-05,77.0,63.0,pc,14.0,77.0
2016-06-14,65.33,48.0,pc,17.33,65.33
2012-09-25,75.0,78.5,xbox-360,3.5,75.0
2017-07-14,64.0,64.0,playstation-4,0.0,64.0
2016-06-21,70.0,66.0,playstation-4,4.0,70.0
2013-06-24,61.67,71.0,pc,9.329999999999998,61.67
2012-04-26,75.0,65.0,pc,10.0,75.0
2010-01-20,56.0,55.0,xbox-360,1.0,56.0
2011-01-04,78.0,80.5,xbox-360,2.5,78.0
2012-04-25,47.0,54.0,xbox-360,7.0,47.0
2020-05-13,85.0,82.0,pc,3.0,85.0
2002-10-22,60.6,62.6,playstation-2,2.0,60.6
2009-09-02,81.5,82.0,xbox-360,0.5,81.5
